y,open_rolling_1_mean,open_rolling_3_mean,open_rolling_7_mean,open_rolling_15_mean,open_rolling_30_mean,open_rolling_60_mean,open_rolling_120_mean,open_rolling_240_mean,open_rolling_480_mean,high_rolling_1_mean,high_rolling_3_mean,high_rolling_7_mean,high_rolling_15_mean,high_rolling_30_mean,high_rolling_60_mean,high_rolling_120_mean,high_rolling_240_mean,high_rolling_480_mean,low_rolling_1_mean,low_rolling_3_mean,low_rolling_7_mean,low_rolling_15_mean,low_rolling_30_mean,low_rolling_60_mean,low_rolling_120_mean,low_rolling_240_mean,low_rolling_480_mean,vol_rolling_1_mean,vol_rolling_3_mean,vol_rolling_7_mean,vol_rolling_15_mean,vol_rolling_30_mean,vol_rolling_60_mean,vol_rolling_120_mean,vol_rolling_240_mean,vol_rolling_480_mean
253.3000000000029,-1.268129313786389,-0.9623221225077586,-0.5693047550857763,0.4842709091451351,1.1605283675969682,1.1501491696898654,1.439727016006556,1.073502020962729,1.8992834752009646,0.5242163904764823,0.03289250400434475,-0.27046299257213646,0.9435070659028312,1.4377526398660982,1.3782444144140975,1.6023035003997752,1.2114032134726473,1.954413024654515,-0.08827538606221268,-0.28441590272092154,0.06299501154029366,0.7751951627014423,1.3983079373227418,1.2945927858737163,1.531292202110492,1.1899856906100719,1.916028761776903,0.21840588364970584,0.17449905624736872,-0.2776174899894155,0.12649193292025213,0.037591075396041555,0.09938077588952424,0.18151978810942984,0.18031356005443247,0.1876246743050808
782.0,-1.280683591360773,-1.6680576436639925,-1.1873991976409977,-0.05570413025239264,0.9366600866944651,0.9558272001899915,1.2723610376189876,1.0321639026114209,1.8143797989097554,-0.7822114460722865,-0.2608782109595492,-0.12894192785289493,0.8014226764677278,1.4227624729555752,1.333356769910683,1.5398195697315749,1.171148393425664,1.9606346970870983,-1.3841071044574247,-1.0408811212480902,-0.6657614024681849,0.3671161996779149,1.117573473900894,1.1120389462326477,1.4153750501157916,1.082730300155764,1.8854953580458538,0.05136843069201418,0.2331177336834209,0.22983981628527603,0.16749734008984546,0.09294447754100373,0.2165163515812931,0.17665682651136616,0.21223607456022017,0.2224966335027425
280.09999999999854,0.5970099620774085,-1.143892158241892,-0.9645766049136724,-0.17906076705176,1.0954121758220259,1.1297609710827008,1.3293362135147022,1.0346682944842756,1.922712431205029,-1.6731353146658956,-1.0765530038177995,-0.7263817136352342,0.299144137916101,1.1356431221308745,1.124774707323799,1.3894326183204722,1.0588660315716787,1.8651833488074223,-1.2578897292890598,-1.6374995365941545,-1.2140314148764328,0.45089559208657515,0.8377774733462632,0.899579884051188,1.319507586771157,0.9959717695102541,1.7941697468170827,-0.12509071712274764,0.12112944744562631,0.14313771627740074,-0.5294616527458067,0.05468219819736591,0.08809829107527604,-0.1164054854327185,0.10392744360845103,0.1375285354601895
-3.6999999999970896,1.2981545209492438,0.36002968208201375,-0.4083823693808663,0.11031673694837985,1.308100732138081,1.2504317925040578,1.306814788386573,1.131713479557399,1.978740024378124,-0.32346380496313476,-1.5490838523064374,-0.8631292503778294,-0.12525631128237477,1.104371327775994,1.0912642662342131,1.3493443617268945,1.03973054280274,1.9350357620277845,0.1532205250932648,-1.4926659690709365,-1.145242258040116,-0.0851362593430004,0.909681604458291,1.0069360919868193,1.273306130316656,1.082793077674321,1.8840484274643414,0.15280358106276942,0.06620738091687142,0.2709001889324633,0.16216127029255692,0.16115725753390223,0.15637686445698096,0.0907516773988098,-0.31547483232895895,0.24131609633787593
66.80000000000291,-0.028335185024498544,1.093944650680171,-0.4048426214719583,0.1418293770245992,1.392610323705841,1.2495538317984871,1.2365416735981059,1.1260159880466543,1.952208939998297,1.4279049577721479,-0.3170765632536877,-0.4643992664466444,0.1789090565685887,1.382312084092399,1.3036387299590404,1.338392877104403,1.1018544928713685,1.9908527525887842,0.7840970386431293,-0.19231790246661287,-0.8820045440080839,-0.02497616479417633,1.1156518594584954,1.1254303053034784,1.3223686348728394,1.0712890973987854,1.9218059225658632,-0.0894317935738936,-0.05167017794088267,0.16178390500247808,0.10094577750092631,0.0637933445316245,0.06651546077425456,-0.18615912212561045,0.09002560302700896,0.18066024873951717
96.40000000000146,-0.5918564369015614,0.39723210530582215,-0.6023424022355659,0.1115697246253668,0.967735157891897,1.165529740568956,1.1202182889402932,1.0631557520379977,1.8812385521744948,-0.28204366019520233,0.45837356917697347,-0.4740399209877063,0.14722117115499994,1.268156197619929,1.2599607306461735,1.1711867744632563,1.128691039569357,1.954339705282414,0.674287922246658,0.966476799363284,-0.5594276686952177,0.2627225091371409,1.436382716506987,1.1586511768445809,1.2574139021893442,1.1237397141529997,1.930276275313113,-0.15623683276876785,-0.07774561993251261,0.049248275242079656,-0.06019516203594522,-0.5779590272310613,0.053774036703847776,-0.37906052502480786,0.001485188364274862,0.07468426870369019
-304.20000000000437,0.625908487814704,0.0032751011670763,-0.24854913687869412,-0.134955600821818,1.1275367721847178,1.2426602144065917,1.159104686005464,1.1037582052766577,1.9158982644677613,-0.1499681042370184,0.5550870126598965,-0.4525122457989334,0.01925577905135187,1.1053860467668586,1.2338716262661853,1.1764721535448688,1.1000424792410028,1.9037912353166822,-0.16695088325049648,0.7744587769152542,-0.5205209302370573,0.13753422048058422,1.2246029294716243,1.1563656323877785,1.166642680775831,1.0817258598588548,1.8781550897673762,0.011027896530784205,-0.19643983143075394,0.05117276002425913,-0.050411584144766874,-0.08167475965240692,0.03886388636425443,0.009032633101360894,0.06850656366774954,0.08205416726224105
181.1999999999971,0.13866039403112437,0.10113968464763307,0.2904909357109546,-0.2657675142992541,1.12680666772193,1.22688943876947,1.1628433321251426,1.125421194976852,1.9199152578221386,0.23036781627369549,-0.11246809198125085,-0.5580914528116937,-0.09286567034550645,1.0640593096843007,1.271926410098652,1.173000824063302,1.1101960038939092,1.9199005487869052,0.1586899446838909,0.39938020875627406,-0.42057232859617344,0.13957762029543047,0.9826135758534595,1.1662160070889207,1.1562266775306462,1.0739257531781718,1.8918745264490202,0.08328444483794599,-0.05184227368374425,-0.05934582715155554,-0.332962705077769,0.08533947185664134,0.031074554192397387,0.051288450269565376,0.11548551534865754,0.1386819059576851
963.4000000000015,-0.5217419810143814,0.14222892820826197,0.5812948408426601,-0.3302963796640872,0.8666156897956996,1.219670650745879,1.1121365449330822,1.0735176734119352,1.8840777883150235,0.04072086412861961,0.06745376458833724,-0.2624135140232923,-0.5554065783986428,0.9517022432410942,1.2502181828952514,1.1693279335150633,1.111648738959633,1.9193977873782115,0.4586665730007015,0.27006452346769,0.32521110443119483,-0.1212563560701232,1.3222477563701822,1.2406732511534215,1.1642733753166263,1.1080767232730755,1.9127546852785893,-0.1506112783043603,-0.047132575024221114,-0.22454916033659797,-0.41915988188608677,-0.7255535478434653,-0.0462404853468883,-0.05783068049819828,-0.006133844626182528,0.03652184577610945
532.9000000000015,-0.3230053982800976,-0.41386400998055517,0.22877225422232023,-0.5036472247752316,0.8016363926075283,1.15720537239761,1.0475945283879555,1.0996103062372407,1.8553909876062769,-0.12495971494316703,0.08139444112641443,0.29384289313704653,-0.2976230750844985,0.9361585932446388,1.2205001429436089,1.145140605514469,1.1030572950225586,1.9017592412898794,-0.5117346797520828,0.06328558865013773,0.6271852867312009,-0.3864776320381406,1.115473104626644,1.1673104931668232,1.0937083061212394,1.0748831103361631,1.8743423748774044,0.028744706373973958,-0.03230011075826818,-0.0987240225053162,0.026300995536771933,-0.4307649750302946,-0.0061517631085444375,0.018957712373274375,0.011975667821590461,0.056029868813493845
